F-14A,TF30-P-412A/412,Military power (102% NC),,,,,,,,,,,,,,,,,
   (ft),0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
200,103.7,103.3,104.2,104.8,104.3,103.3,103.7,104.7,105,107.8,110,113.2,117.7,121,120.3,113.4,101,92.7,84.4
250,101.5,101.2,102,102.7,102.1,101.1,101.5,102.6,102.9,105.6,107.9,111.1,115.6,118.9,118.2,111.3,99,90.7,82.4
315,99.4,99,99.9,100.6,100,98.9,99.3,100.4,100.7,103.4,105.7,108.9,113.5,116.8,116.2,109.3,97,88.6,80.3
400,97.1,96.8,97.7,98.4,97.8,96.7,97.1,98.1,98.5,101.2,103.5,106.7,111.4,114.7,114.1,107.2,94.9,86.6,78.3
500,94.9,94.6,95.5,96.2,95.5,94.5,94.8,95.8,96.2,98.9,101.2,104.5,109.2,112.6,112,105.1,92.9,84.5,76.2
630,92.6,92.3,93.3,93.9,93.2,92.1,92.5,93.5,93.9,96.6,98.9,102.2,107.1,110.5,109.8,103,90.8,82.5,74.2
800,90.2,90,91,91.6,90.8,89.8,90.1,91.1,91.5,94.2,96.5,99.9,104.8,108.3,107.7,100.9,88.7,80.4,72.1
1000,87.7,87.6,88.6,89.2,88.4,87.3,87.7,88.6,89.1,91.8,94.1,97.5,102.6,106.1,105.5,98.8,86.6,78.3,70
1250,85.2,85.2,86.2,86.8,85.9,84.8,85.1,86,86.6,89.3,91.6,95.1,100.3,103.9,103.3,96.6,84.5,76.1,67.8
1600,82.5,82.7,83.7,84.3,83.3,82.2,82.5,83.4,84,86.7,89,92.5,97.9,101.6,101,94.4,82.3,74,65.7
2000,79.8,80,81.2,81.7,80.6,79.4,79.8,80.7,81.4,84,86.4,90,95.5,99.2,98.7,92.2,80.2,71.8,63.5
2500,77,77.3,78.5,79,77.8,76.6,77,77.8,78.6,81.2,83.6,87.3,93,96.8,96.4,89.9,77.9,69.6,61.3
3150,74,74.6,75.7,76.1,74.9,73.6,74.1,74.8,75.7,78.3,80.7,84.5,90.4,94.3,93.9,87.6,75.7,67.3,59
4000,71,71.7,72.9,73.2,71.9,70.6,71,71.8,72.6,75.3,77.8,81.7,87.7,91.8,91.4,85.2,73.3,65,56.7
5000,67.9,68.7,69.8,70,68.7,67.3,67.8,68.5,69.5,72.1,74.7,78.7,84.9,89.1,88.8,82.7,70.9,62.6,54.3
6300,64.8,65.6,66.7,66.8,65.4,63.9,64.4,65.2,66.2,68.9,71.5,75.6,82,86.3,86.1,80.2,68.4,60.1,51.8
8000,61.5,62.4,63.4,63.3,61.9,60.4,60.9,61.7,62.7,65.4,68.1,72.3,78.9,83.4,83.3,77.5,65.8,57.5,49.2
10000,58.2,59.1,59.9,59.6,58.2,56.7,57.2,58,59.2,61.9,64.6,68.9,75.6,80.3,80.3,74.7,63.1,54.8,46.5
12500,54.7,55.6,56.2,55.7,54.3,52.9,53.4,54.3,55.5,58.2,61,65.4,72.1,77,77.1,71.7,60.3,51.9,43.6
16000,50.9,51.8,52.4,51.6,50.3,49,49.5,50.4,51.7,54.4,57.2,61.6,68.4,73.5,73.8,68.6,57.2,48.9,40.6
20000,46.9,47.8,48.3,47.3,46.1,44.9,45.5,46.4,47.8,50.4,53.3,57.7,64.4,69.8,70.2,65.2,54,45.7,37.4
25000,42.7,43.6,44.1,42.8,41.8,40.8,41.3,42.3,43.7,46.3,49.2,53.6,60.2,65.8,66.5,61.6,50.6,42.2,33.9
