T-45,F405-RR-401,Engine runup (90% RPM),,,,,,,,,,,,,,,,,
   (ft),0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
200,92.7,93.4,94.3,95.2,94.8,95.7,95.8,97,97.8,99.8,102.9,106.1,108.4,110,112.1,111.3,98.6,80.9,60.9
250,90.5,91.2,92.1,93,92.6,93.6,93.6,94.8,95.7,97.6,100.8,103.9,106.3,108,110.1,109.3,96.6,78.9,58.9
315,88.3,89,89.9,90.8,90.4,91.3,91.4,92.6,93.5,95.4,98.6,101.8,104.2,105.9,108,107.2,94.6,76.8,56.8
400,86,86.7,87.6,88.5,88.2,89.1,89.2,90.3,91.3,93.2,96.4,99.6,102,103.8,105.9,105.2,92.5,74.7,54.7
500,83.7,84.5,85.4,86.2,85.9,86.8,86.9,88,89,90.9,94.1,97.3,99.9,101.7,103.8,103.1,90.5,72.6,52.6
630,81.4,82.1,83.1,83.9,83.6,84.5,84.6,85.7,86.7,88.5,91.8,95.1,97.6,99.5,101.7,101,88.4,70.5,50.5
800,79,79.8,80.7,81.5,81.2,82.1,82.2,83.3,84.3,86.1,89.4,92.7,95.4,97.3,99.6,98.9,86.3,68.4,48.4
1000,76.6,77.4,78.3,79.1,78.8,79.7,79.8,80.8,81.9,83.7,87,90.3,93.1,95.1,97.4,96.8,84.2,66.2,46.2
1250,74.2,74.9,75.9,76.6,76.4,77.2,77.3,78.3,79.5,81.1,84.5,87.9,90.7,92.8,95.3,94.6,82,64.1,44.1
1600,71.7,72.4,73.4,74.1,73.9,74.6,74.8,75.7,76.9,78.5,81.9,85.4,88.2,90.5,93,92.4,79.9,61.8,41.8
2000,69.2,69.9,70.9,71.5,71.4,72,72.2,73,74.3,75.8,79.3,82.7,85.7,88.1,90.7,90.1,77.7,59.6,39.6
2500,66.6,67.3,68.4,68.9,68.8,69.4,69.5,70.3,71.6,73,76.5,80,83.1,85.7,88.4,87.8,75.4,57.3,37.3
3150,63.9,64.6,65.7,66.1,66.1,66.6,66.7,67.5,68.8,70.2,73.7,77.2,80.4,83.1,85.9,85.4,73.1,54.9,34.9
4000,61.1,61.9,63,63.3,63.3,63.7,63.8,64.6,66,67.2,70.8,74.3,77.6,80.5,83.4,83,70.7,52.5,32.5
5000,58.2,59,60.1,60.3,60.4,60.7,60.9,61.5,62.9,64.1,67.7,71.2,74.6,77.7,80.8,80.4,68.3,50,30
6300,55.2,55.9,57,57.2,57.3,57.6,57.7,58.4,59.8,60.9,64.4,68,71.4,74.8,78,77.7,65.7,47.3,27.3
8000,51.9,52.7,53.8,53.9,54.1,54.2,54.4,55,56.4,57.5,61,64.5,68.1,71.7,75.1,74.9,63,44.6,24.6
10000,48.5,49.2,50.3,50.4,50.6,50.7,50.9,51.5,52.9,53.9,57.4,60.9,64.6,68.5,72,72,60.2,41.7,21.7
12500,44.8,45.6,46.6,46.7,47,46.9,47.2,47.8,49.1,50.1,53.5,57,60.9,65,68.7,68.8,57.2,38.7,18.7
16000,40.9,41.6,42.7,42.8,43.1,43,43.3,43.9,45,46,49.4,52.8,57,61.3,65.2,65.5,54,35.4,15.4
20000,36.8,37.5,38.5,38.6,39,38.7,39.1,39.6,40.7,41.7,45,48.4,52.9,57.4,61.4,61.9,50.6,32,12
25000,32.3,33,34,34.1,34.5,34.3,34.7,35.2,36.1,37.1,40.4,43.7,48.5,53.2,57.2,58,46.9,28.3,8.3
