F-35B,F-135-PW-600,75% ETR,,,,,,,,,,,,,,,,,
   (ft),0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
200,110.8,110.7,112.2,113.6,113.9,113.2,113.5,114.2,114.7,115.8,118,120.1,122.9,125.7,124.5,122.1,116.3,109.7,103
250,108.8,108.6,110.1,111.5,111.8,111.1,111.3,112.1,112.5,113.6,115.9,118,120.8,123.6,122.4,120,114.3,107.6,100.9
315,106.7,106.5,108,109.4,109.7,108.9,109.2,109.9,110.3,111.4,113.7,115.8,118.7,121.5,120.3,117.9,112.2,105.5,98.8
400,104.6,104.4,105.8,107.3,107.5,106.8,107,107.7,108,109.1,111.4,113.6,116.5,119.3,118.2,115.8,110,103.4,96.7
500,102.4,102.3,103.7,105.1,105.3,104.5,104.7,105.4,105.7,106.8,109.1,111.4,114.3,117.2,116,113.6,107.9,101.2,94.6
630,100.2,100.1,101.5,102.9,103.1,102.3,102.4,103.1,103.4,104.4,106.8,109.1,112.1,115,113.8,111.5,105.7,99.1,92.4
800,98,97.9,99.3,100.6,100.8,99.9,100,100.7,100.9,101.9,104.3,106.7,109.9,112.7,111.6,109.3,103.5,96.9,90.2
1000,95.8,95.6,97,98.3,98.5,97.5,97.6,98.2,98.4,99.3,101.8,104.3,107.6,110.4,109.4,107,101.3,94.6,87.9
1250,93.5,93.3,94.6,96,96.1,95.1,95.1,95.6,95.8,96.7,99.3,101.9,105.3,108.1,107.1,104.8,99,92.3,85.6
1600,91.1,90.9,92.2,93.5,93.6,92.5,92.5,93,93.1,94,96.6,99.3,102.9,105.8,104.8,102.5,96.6,90,83.3
2000,88.7,88.4,89.7,91,91.1,89.9,89.8,90.2,90.3,91.2,93.9,96.8,100.5,103.3,102.4,100.1,94.3,87.6,80.9
2500,86.2,85.9,87.2,88.4,88.4,87.1,87,87.4,87.4,88.2,91.1,94.1,98,100.9,100,97.7,91.8,85.2,78.5
3150,83.6,83.2,84.5,85.6,85.6,84.3,84.1,84.4,84.4,85.2,88.2,91.4,95.4,98.3,97.5,95.3,89.3,82.7,76
4000,80.8,80.4,81.6,82.7,82.7,81.3,81.1,81.3,81.3,82.1,85.2,88.5,92.8,95.7,95,92.7,86.8,80.2,73.5
5000,77.9,77.5,78.7,79.7,79.6,78.1,77.9,78,78,78.8,82.1,85.6,90.1,93,92.3,90.1,84.2,77.5,70.8
6300,74.8,74.4,75.5,76.5,76.4,74.7,74.6,74.5,74.5,75.4,78.9,82.6,87.2,90.1,89.6,87.4,81.4,74.8,68.1
8000,71.6,71,72.1,73,72.9,71.1,71,70.9,70.9,72,75.5,79.5,84.2,87.2,86.7,84.6,78.6,72,65.3
10000,68.1,67.4,68.5,69.3,69.1,67.3,67.3,67,67.1,68.3,72,76.2,81.1,84.1,83.7,81.7,75.7,69,62.3
12500,64.2,63.6,64.6,65.2,65.1,63.2,63.2,63,63.1,64.6,68.4,72.7,77.8,80.8,80.5,78.7,72.6,65.9,59.2
16000,60.1,59.4,60.4,60.9,60.6,58.7,58.9,58.6,58.9,60.7,64.4,69,74.2,77.3,77.2,75.5,69.3,62.7,56
20000,55.5,54.9,55.8,56.1,55.8,53.9,54.3,54.1,54.5,56.6,60.2,65,70.4,73.6,73.6,72.1,65.8,59.2,52.5
25000,50.6,50.1,50.8,50.9,50.5,48.8,49.4,49.4,49.9,52.3,55.7,60.6,66.3,69.7,69.8,68.5,62.1,55.5,48.8
