T-39A,J60-P-3A,Engine runup (85% RPM),,,,,,,,,,,,,,,,,
   (ft),0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
200,93.9,94,97.7,95.2,94.4,92.9,92.1,92.3,92.5,92.2,91,94.4,89.5,90.7,92.5,93.3,80.1,73.2,53.2
250,91.5,91.6,95.2,92.8,92,90.5,89.7,90,90.2,90,88.8,92.2,87.4,88.6,90.4,91.2,78,71.1,51.1
315,89,89.1,92.7,90.3,89.5,88,87.2,87.6,87.9,87.7,86.5,90,85.2,86.4,88.3,89.2,75.9,69,49
400,86.4,86.6,90,87.7,86.8,85.3,84.6,85.2,85.4,85.4,84.2,87.7,83.1,84.3,86.2,87,73.8,66.9,46.9
500,83.7,83.9,87.2,85,84.1,82.5,81.8,82.7,82.9,83.1,81.8,85.4,80.9,82.1,84.1,84.9,71.6,64.7,44.7
630,80.8,81.1,84.2,82.2,81.1,79.6,78.9,80.1,80.4,80.7,79.4,83,78.7,79.9,81.9,82.7,69.4,62.5,42.5
800,77.8,78.1,81,79.3,78,76.4,75.9,77.5,77.7,78.2,76.9,80.5,76.4,77.6,79.7,80.5,67.2,60.3,40.3
1000,74.7,75.1,77.7,76.2,74.7,73.1,72.7,74.7,74.9,75.6,74.3,78,74.1,75.3,77.5,78.3,64.9,58.1,38.1
1250,71.5,72,74.1,73,71.3,69.7,69.4,71.9,72.1,73,71.7,75.3,71.8,73,75.3,76,62.6,55.8,35.8
1600,68.3,68.9,70.5,69.9,67.8,66.2,66,69,69.2,70.2,68.9,72.6,69.4,70.6,73,73.7,60.2,53.5,33.5
2000,65.1,65.8,66.9,66.7,64.3,62.7,62.7,66.1,66.2,67.4,66.1,69.8,67,68.2,70.6,71.4,57.8,51.1,31.1
2500,62.1,62.8,63.5,63.6,60.9,59.3,59.4,63,63.2,64.5,63.2,66.8,64.5,65.7,68.3,68.9,55.3,48.6,28.6
3150,59.1,59.8,60.2,60.6,57.7,56,56.2,59.9,60.1,61.4,60.2,63.7,61.9,63.2,65.8,66.5,52.8,46.2,26.2
4000,56.2,56.9,57,57.5,54.4,52.7,53,56.7,56.8,58.1,57,60.4,59.2,60.6,63.3,63.9,50.2,43.6,23.6
5000,53.2,53.8,53.9,54.4,51.1,49.4,49.7,53.4,53.4,54.7,53.7,57,56.5,58,60.7,61.3,47.5,41,21
6300,50.1,50.8,50.6,51.1,47.6,46.1,46.3,49.9,49.9,51.1,50.3,53.4,53.6,55.3,58,58.5,44.7,38.3,18.3
8000,46.9,47.5,47.2,47.7,44,42.6,42.8,46.2,46.2,47.3,46.8,49.6,50.7,52.5,55.3,55.7,41.8,35.4,15.4
10000,43.5,44.2,43.7,44.1,40.2,38.9,39.2,42.4,42.5,43.4,43.1,45.8,47.6,49.6,52.4,52.8,38.8,32.5,12.5
12500,39.8,40.6,40,40.4,36.2,35.2,35.4,38.5,38.7,39.3,39.5,41.8,44.3,46.6,49.3,49.6,35.6,29.4,9.4
16000,36,36.9,36.1,36.4,32.1,31.2,31.5,34.4,34.8,35.1,35.7,37.8,40.9,43.5,46.1,46.3,32.3,26.2,6.2
20000,31.8,32.8,32,32.2,27.8,27.2,27.4,30.1,30.8,30.9,31.9,33.7,37.4,40.2,42.8,42.8,28.7,22.8,2.8
25000,27.4,28.5,27.6,27.8,23.3,22.9,23.2,25.8,26.7,26.5,28,29.5,33.6,36.7,39.2,39,25,19.2,-0.8
